keff,panels_deg,areal_dens,type,solbor,burnup,vf
0.81435,12,1.00E-11,pwr,1500,41,0
0.82757,20,1.00E-11,pwr,1500,41,0
0.84187,40,1.00E-11,pwr,1500,41,0
0.85232,80,1.00E-11,pwr,1500,41,0
0.86686,200,1.00E-11,pwr,1500,41,0
0.78395,1,0.002,pwr,1500,41,0
0.7848,2,0.002,pwr,1500,41,0
0.78571,3,0.002,pwr,1500,41,0
0.78593,4,0.002,pwr,1500,41,0
0.78997,8,0.002,pwr,1500,41,0
0.79429,12,0.002,pwr,1500,41,0
0.80246,20,0.002,pwr,1500,41,0
0.81116,40,0.002,pwr,1500,41,0
0.82018,80,0.002,pwr,1500,41,0
0.83179,200,0.002,pwr,1500,41,0
0.78444,1,0.004,pwr,1500,41,0
0.78473,2,0.004,pwr,1500,41,0
0.78526,3,0.004,pwr,1500,41,0
0.78525,4,0.004,pwr,1500,41,0
0.78677,8,0.004,pwr,1500,41,0
0.78913,12,0.004,pwr,1500,41,0
0.79373,20,0.004,pwr,1500,41,0
0.80033,40,0.004,pwr,1500,41,0
0.80718,80,0.004,pwr,1500,41,0
0.81724,200,0.004,pwr,1500,41,0
0.78463,1,0.006,pwr,1500,41,0
0.78458,2,0.006,pwr,1500,41,0
0.78505,3,0.006,pwr,1500,41,0
0.78472,4,0.006,pwr,1500,41,0
0.78604,8,0.006,pwr,1500,41,0
0.78638,12,0.006,pwr,1500,41,0
0.7894,20,0.006,pwr,1500,41,0
0.79389,40,0.006,pwr,1500,41,0
0.79983,80,0.006,pwr,1500,41,0
0.80847,200,0.006,pwr,1500,41,0
0.78477,1,0.008,pwr,1500,41,0
0.78463,2,0.008,pwr,1500,41,0
0.78477,3,0.008,pwr,1500,41,0
0.78506,4,0.008,pwr,1500,41,0
0.78538,8,0.008,pwr,1500,41,0
0.78576,12,0.008,pwr,1500,41,0
0.78751,20,0.008,pwr,1500,41,0
0.79077,40,0.008,pwr,1500,41,0
0.79477,80,0.008,pwr,1500,41,0
0.80238,200,0.008,pwr,1500,41,0
0.78499,1,0.01,pwr,1500,41,0
0.78409,2,0.01,pwr,1500,41,0
0.78461,3,0.01,pwr,1500,41,0
0.78502,4,0.01,pwr,1500,41,0
0.78519,8,0.01,pwr,1500,41,0
0.78533,12,0.01,pwr,1500,41,0
0.78649,20,0.01,pwr,1500,41,0
0.78773,40,0.01,pwr,1500,41,0
0.79118,80,0.01,pwr,1500,41,0
0.7966,200,0.01,pwr,1500,41,0
0.78435,1,0.012,pwr,1500,41,0
0.78453,2,0.012,pwr,1500,41,0
0.78439,3,0.012,pwr,1500,41,0
0.78475,4,0.012,pwr,1500,41,0
0.78476,8,0.012,pwr,1500,41,0
0.78474,12,0.012,pwr,1500,41,0
0.78571,20,0.012,pwr,1500,41,0
0.78594,40,0.012,pwr,1500,41,0
0.78923,80,0.012,pwr,1500,41,0
0.79343,200,0.012,pwr,1500,41,0
0.78432,1,0.014,pwr,1500,41,0
0.78429,2,0.014,pwr,1500,41,0
0.78482,3,0.014,pwr,1500,41,0
0.78419,4,0.014,pwr,1500,41,0
0.78467,8,0.014,pwr,1500,41,0
0.78506,12,0.014,pwr,1500,41,0
0.78453,20,0.014,pwr,1500,41,0
0.78519,40,0.014,pwr,1500,41,0
0.78677,80,0.014,pwr,1500,41,0
0.78979,200,0.014,pwr,1500,41,0
0.78481,1,0.016,pwr,1500,41,0
0.78459,2,0.016,pwr,1500,41,0
0.78463,3,0.016,pwr,1500,41,0
0.78459,4,0.016,pwr,1500,41,0
0.78457,8,0.016,pwr,1500,41,0
0.78488,12,0.016,pwr,1500,41,0
0.78502,20,0.016,pwr,1500,41,0
0.78506,40,0.016,pwr,1500,41,0
0.78532,80,0.016,pwr,1500,41,0
0.78705,200,0.016,pwr,1500,41,0
0.78479,1,0.018,pwr,1500,41,0
0.78491,2,0.018,pwr,1500,41,0
0.78427,3,0.018,pwr,1500,41,0
0.78457,4,0.018,pwr,1500,41,0
0.78434,8,0.018,pwr,1500,41,0
0.78352,12,0.018,pwr,1500,41,0
0.78436,20,0.018,pwr,1500,41,0
0.78444,40,0.018,pwr,1500,41,0
0.78446,80,0.018,pwr,1500,41,0
0.78461,200,0.018,pwr,1500,41,0
0.78489,1,0.02,pwr,1500,41,0
0.78439,2,0.02,pwr,1500,41,0
0.784,3,0.02,pwr,1500,41,0
0.78456,4,0.02,pwr,1500,41,0
0.78433,8,0.02,pwr,1500,41,0
0.78477,12,0.02,pwr,1500,41,0
0.78394,20,0.02,pwr,1500,41,0
0.78369,40,0.02,pwr,1500,41,0
0.78395,80,0.02,pwr,1500,41,0
0.78217,200,0.02,pwr,1500,41,0
0.78452,1,0.022,pwr,1500,41,0
0.78447,2,0.022,pwr,1500,41,0
0.78426,3,0.022,pwr,1500,41,0
0.78451,4,0.022,pwr,1500,41,0
0.78435,8,0.022,pwr,1500,41,0
0.78433,12,0.022,pwr,1500,41,0
0.78403,20,0.022,pwr,1500,41,0
0.78378,40,0.022,pwr,1500,41,0
0.78298,80,0.022,pwr,1500,41,0
0.77893,200,0.022,pwr,1500,41,0
0.7413,1,1.00E-11,pwr,2000,41,0
0.74229,2,1.00E-11,pwr,2000,41,0
0.74377,3,1.00E-11,pwr,2000,41,0
0.74672,4,1.00E-11,pwr,2000,41,0
0.75735,8,1.00E-11,pwr,2000,41,0
0.76526,12,1.00E-11,pwr,2000,41,0
0.77681,20,1.00E-11,pwr,2000,41,0
0.7894,40,1.00E-11,pwr,2000,41,0
0.799,80,1.00E-11,pwr,2000,41,0
0.8112,200,1.00E-11,pwr,2000,41,0
0.74124,1,0.002,pwr,2000,41,0
0.74169,2,0.002,pwr,2000,41,0
0.74224,3,0.002,pwr,2000,41,0
0.74277,4,0.002,pwr,2000,41,0
0.74581,8,0.002,pwr,2000,41,0
0.7492,12,0.002,pwr,2000,41,0
0.75577,20,0.002,pwr,2000,41,0
0.76453,40,0.002,pwr,2000,41,0
0.77148,80,0.002,pwr,2000,41,0
0.7825,200,0.002,pwr,2000,41,0
0.74166,1,0.004,pwr,2000,41,0
0.74098,2,0.004,pwr,2000,41,0
0.7419,3,0.004,pwr,2000,41,0
0.74224,4,0.004,pwr,2000,41,0
0.74337,8,0.004,pwr,2000,41,0
0.74515,12,0.004,pwr,2000,41,0
0.74904,20,0.004,pwr,2000,41,0
0.75503,40,0.004,pwr,2000,41,0
0.76045,80,0.004,pwr,2000,41,0
0.77038,200,0.004,pwr,2000,41,0
0.74111,1,0.006,pwr,2000,41,0
0.7414,2,0.006,pwr,2000,41,0
0.74152,3,0.006,pwr,2000,41,0
0.74173,4,0.006,pwr,2000,41,0
0.74292,8,0.006,pwr,2000,41,0
0.74374,12,0.006,pwr,2000,41,0
0.74561,20,0.006,pwr,2000,41,0
0.74976,40,0.006,pwr,2000,41,0
0.75482,80,0.006,pwr,2000,41,0
0.76308,200,0.006,pwr,2000,41,0
0.74134,1,0.008,pwr,2000,41,0
0.74087,2,0.008,pwr,2000,41,0
0.74169,3,0.008,pwr,2000,41,0
0.74124,4,0.008,pwr,2000,41,0
0.74208,8,0.008,pwr,2000,41,0
0.74272,12,0.008,pwr,2000,41,0
0.74436,20,0.008,pwr,2000,41,0
0.74693,40,0.008,pwr,2000,41,0
0.75003,80,0.008,pwr,2000,41,0
0.75683,200,0.008,pwr,2000,41,0
0.74097,1,0.01,pwr,2000,41,0
0.74191,2,0.01,pwr,2000,41,0
0.74109,3,0.01,pwr,2000,41,0
0.74166,4,0.01,pwr,2000,41,0
0.7419,8,0.01,pwr,2000,41,0
0.74203,12,0.01,pwr,2000,41,0
0.74321,20,0.01,pwr,2000,41,0
0.74427,40,0.01,pwr,2000,41,0
0.74691,80,0.01,pwr,2000,41,0
0.75246,200,0.01,pwr,2000,41,0
0.74092,1,0.012,pwr,2000,41,0
0.74138,2,0.012,pwr,2000,41,0
0.74131,3,0.012,pwr,2000,41,0
0.7413,4,0.012,pwr,2000,41,0
0.74174,8,0.012,pwr,2000,41,0
0.74146,12,0.012,pwr,2000,41,0
0.74217,20,0.012,pwr,2000,41,0
0.7429,40,0.012,pwr,2000,41,0
0.74497,80,0.012,pwr,2000,41,0
0.74913,200,0.012,pwr,2000,41,0
0.74069,1,0.014,pwr,2000,41,0
0.74098,2,0.014,pwr,2000,41,0
0.74123,3,0.014,pwr,2000,41,0
0.74167,4,0.014,pwr,2000,41,0
0.74152,8,0.014,pwr,2000,41,0
0.74126,12,0.014,pwr,2000,41,0
0.74165,20,0.014,pwr,2000,41,0
0.74284,40,0.014,pwr,2000,41,0
0.74365,80,0.014,pwr,2000,41,0
0.74547,200,0.014,pwr,2000,41,0
0.74089,1,0.016,pwr,2000,41,0
0.74125,2,0.016,pwr,2000,41,0
0.74123,3,0.016,pwr,2000,41,0
0.74144,4,0.016,pwr,2000,41,0
0.74112,8,0.016,pwr,2000,41,0
0.74115,12,0.016,pwr,2000,41,0
0.7414,20,0.016,pwr,2000,41,0
0.74204,40,0.016,pwr,2000,41,0
0.74229,80,0.016,pwr,2000,41,0
0.7429,200,0.016,pwr,2000,41,0
0.74121,1,0.018,pwr,2000,41,0
0.74109,2,0.018,pwr,2000,41,0
0.74116,3,0.018,pwr,2000,41,0
0.74106,4,0.018,pwr,2000,41,0
0.7405,8,0.018,pwr,2000,41,0
0.74115,12,0.018,pwr,2000,41,0
0.74158,20,0.018,pwr,2000,41,0
0.74123,40,0.018,pwr,2000,41,0
0.74092,80,0.018,pwr,2000,41,0
0.74057,200,0.018,pwr,2000,41,0
0.74136,1,0.02,pwr,2000,41,0
0.74096,2,0.02,pwr,2000,41,0
0.74088,3,0.02,pwr,2000,41,0
0.74149,4,0.02,pwr,2000,41,0
0.74154,8,0.02,pwr,2000,41,0
0.74094,12,0.02,pwr,2000,41,0
0.74097,20,0.02,pwr,2000,41,0
0.74071,40,0.02,pwr,2000,41,0
0.73998,80,0.02,pwr,2000,41,0
0.73841,200,0.02,pwr,2000,41,0
0.7413,1,0.022,pwr,2000,41,0
0.74061,2,0.022,pwr,2000,41,0
0.74086,3,0.022,pwr,2000,41,0
0.74096,4,0.022,pwr,2000,41,0
0.74118,8,0.022,pwr,2000,41,0
0.74071,12,0.022,pwr,2000,41,0
0.74037,20,0.022,pwr,2000,41,0
0.74014,40,0.022,pwr,2000,41,0
0.73995,80,0.022,pwr,2000,41,0
0.73641,200,0.022,pwr,2000,41,0
0.7047,1,1.00E-11,pwr,2500,41,0
0.70478,2,1.00E-11,pwr,2500,41,0
0.70598,3,1.00E-11,pwr,2500,41,0
0.70856,4,1.00E-11,pwr,2500,41,0
0.71657,8,1.00E-11,pwr,2500,41,0
0.723,12,1.00E-11,pwr,2500,41,0
0.73321,20,1.00E-11,pwr,2500,41,0
0.74528,40,1.00E-11,pwr,2500,41,0
0.75338,80,1.00E-11,pwr,2500,41,0
0.76517,200,1.00E-11,pwr,2500,41,0
0.70465,1,0.002,pwr,2500,41,0
0.70452,2,0.002,pwr,2500,41,0
0.70505,3,0.002,pwr,2500,41,0
0.70473,4,0.002,pwr,2500,41,0
0.70799,8,0.002,pwr,2500,41,0
0.71037,12,0.002,pwr,2500,41,0
0.71564,20,0.002,pwr,2500,41,0
0.72454,40,0.002,pwr,2500,41,0
0.73083,80,0.002,pwr,2500,41,0
0.74051,200,0.002,pwr,2500,41,0
0.70368,1,0.004,pwr,2500,41,0
0.70385,2,0.004,pwr,2500,41,0
0.70459,3,0.004,pwr,2500,41,0
0.7046,4,0.004,pwr,2500,41,0
0.70521,8,0.004,pwr,2500,41,0
0.70707,12,0.004,pwr,2500,41,0
0.71016,20,0.004,pwr,2500,41,0
0.7164,40,0.004,pwr,2500,41,0
0.72144,80,0.004,pwr,2500,41,0
0.73027,200,0.004,pwr,2500,41,0
0.70407,1,0.006,pwr,2500,41,0
0.70409,2,0.006,pwr,2500,41,0
0.70381,3,0.006,pwr,2500,41,0
0.7039,4,0.006,pwr,2500,41,0
0.70493,8,0.006,pwr,2500,41,0
0.70621,12,0.006,pwr,2500,41,0
0.70769,20,0.006,pwr,2500,41,0
0.71159,40,0.006,pwr,2500,41,0
0.71544,80,0.006,pwr,2500,41,0
0.72307,200,0.006,pwr,2500,41,0
0.70393,1,0.008,pwr,2500,41,0
0.70436,2,0.008,pwr,2500,41,0
0.70389,3,0.008,pwr,2500,41,0
0.70433,4,0.008,pwr,2500,41,0
0.70472,8,0.008,pwr,2500,41,0
0.7053,12,0.008,pwr,2500,41,0
0.70684,20,0.008,pwr,2500,41,0
0.70836,40,0.008,pwr,2500,41,0
0.71231,80,0.008,pwr,2500,41,0
0.71729,200,0.008,pwr,2500,41,0
0.70347,1,0.01,pwr,2500,41,0
0.70412,2,0.01,pwr,2500,41,0
0.70449,3,0.01,pwr,2500,41,0
0.70443,4,0.01,pwr,2500,41,0
0.70479,8,0.01,pwr,2500,41,0
0.70511,12,0.01,pwr,2500,41,0
0.70528,20,0.01,pwr,2500,41,0
0.70695,40,0.01,pwr,2500,41,0
0.70952,80,0.01,pwr,2500,41,0
0.71403,200,0.01,pwr,2500,41,0
0.70375,1,0.012,pwr,2500,41,0
0.70337,2,0.012,pwr,2500,41,0
0.7043,3,0.012,pwr,2500,41,0
0.70455,4,0.012,pwr,2500,41,0
0.70396,8,0.012,pwr,2500,41,0
0.70391,12,0.012,pwr,2500,41,0
0.70475,20,0.012,pwr,2500,41,0
0.70629,40,0.012,pwr,2500,41,0
0.70718,80,0.012,pwr,2500,41,0
0.71062,200,0.012,pwr,2500,41,0
0.70374,1,0.014,pwr,2500,41,0
0.70446,2,0.014,pwr,2500,41,0
0.70395,3,0.014,pwr,2500,41,0
0.70398,4,0.014,pwr,2500,41,0
0.70402,8,0.014,pwr,2500,41,0
0.7036,12,0.014,pwr,2500,41,0
0.70445,20,0.014,pwr,2500,41,0
0.70463,40,0.014,pwr,2500,41,0
0.70575,80,0.014,pwr,2500,41,0
0.70765,200,0.014,pwr,2500,41,0
0.70299,1,0.016,pwr,2500,41,0
0.70366,2,0.016,pwr,2500,41,0
0.70397,3,0.016,pwr,2500,41,0
0.70397,4,0.016,pwr,2500,41,0
0.70405,8,0.016,pwr,2500,41,0
0.70349,12,0.016,pwr,2500,41,0
0.70411,20,0.016,pwr,2500,41,0
0.70432,40,0.016,pwr,2500,41,0
0.70487,80,0.016,pwr,2500,41,0
0.70557,200,0.016,pwr,2500,41,0
0.70398,1,0.018,pwr,2500,41,0
0.70374,2,0.018,pwr,2500,41,0
0.70338,3,0.018,pwr,2500,41,0
0.70326,4,0.018,pwr,2500,41,0
0.70339,8,0.018,pwr,2500,41,0
0.70365,12,0.018,pwr,2500,41,0
0.70353,20,0.018,pwr,2500,41,0
0.70346,40,0.018,pwr,2500,41,0
0.70411,80,0.018,pwr,2500,41,0
0.70321,200,0.018,pwr,2500,41,0
0.70351,1,0.02,pwr,2500,41,0
0.70325,2,0.02,pwr,2500,41,0
0.70377,3,0.02,pwr,2500,41,0
0.70437,4,0.02,pwr,2500,41,0
0.70315,8,0.02,pwr,2500,41,0
0.70424,12,0.02,pwr,2500,41,0
0.70393,20,0.02,pwr,2500,41,0
0.70298,40,0.02,pwr,2500,41,0
0.7027,80,0.02,pwr,2500,41,0
0.70126,200,0.02,pwr,2500,41,0
0.70397,1,0.022,pwr,2500,41,0
0.70347,2,0.022,pwr,2500,41,0
0.70375,3,0.022,pwr,2500,41,0
0.70391,4,0.022,pwr,2500,41,0
0.70343,8,0.022,pwr,2500,41,0
0.70303,12,0.022,pwr,2500,41,0
0.70333,20,0.022,pwr,2500,41,0
0.70298,40,0.022,pwr,2500,41,0
0.70264,80,0.022,pwr,2500,41,0
0.69938,200,0.022,pwr,2500,41,0
0.97365,1,1.00E-11,pwr,0,44,0
0.97683,2,1.00E-11,pwr,0,44,0
0.98501,3,1.00E-11,pwr,0,44,0
0.99703,4,1.00E-11,pwr,0,44,0
1.02448,8,1.00E-11,pwr,0,44,0
1.04119,12,1.00E-11,pwr,0,44,0
1.06368,20,1.00E-11,pwr,0,44,0
1.08723,40,1.00E-11,pwr,0,44,0
1.10325,80,1.00E-11,pwr,0,44,0
1.12362,200,1.00E-11,pwr,0,44,0
0.97334,1,0.002,pwr,0,44,0
0.9735,2,0.002,pwr,0,44,0
0.97511,3,0.002,pwr,0,44,0
0.97712,4,0.002,pwr,0,44,0
0.98337,8,0.002,pwr,0,44,0
0.99219,12,0.002,pwr,0,44,0
1.00304,20,0.002,pwr,0,44,0
1.01747,40,0.002,pwr,0,44,0
1.02941,80,0.002,pwr,0,44,0
1.04447,200,0.002,pwr,0,44,0
0.97337,1,0.004,pwr,0,44,0
0.9732,2,0.004,pwr,0,44,0
0.97453,3,0.004,pwr,0,44,0
0.97449,4,0.004,pwr,0,44,0
0.97664,8,0.004,pwr,0,44,0
0.98033,12,0.004,pwr,0,44,0
0.9869,20,0.004,pwr,0,44,0
0.99783,40,0.004,pwr,0,44,0
1.00585,80,0.004,pwr,0,44,0
1.01988,200,0.004,pwr,0,44,0
0.97295,1,0.006,pwr,0,44,0
0.9735,2,0.006,pwr,0,44,0
0.9736,3,0.006,pwr,0,44,0
0.97334,4,0.006,pwr,0,44,0
0.97523,8,0.006,pwr,0,44,0
0.97643,12,0.006,pwr,0,44,0
0.97964,20,0.006,pwr,0,44,0
0.98634,40,0.006,pwr,0,44,0
0.9943,80,0.006,pwr,0,44,0
1.00504,200,0.006,pwr,0,44,0
0.97316,1,0.008,pwr,0,44,0
0.97324,2,0.008,pwr,0,44,0
0.97331,3,0.008,pwr,0,44,0
0.97322,4,0.008,pwr,0,44,0
0.97364,8,0.008,pwr,0,44,0
0.97478,12,0.008,pwr,0,44,0
0.97677,20,0.008,pwr,0,44,0
0.98067,40,0.008,pwr,0,44,0
0.9859,80,0.008,pwr,0,44,0
0.9953,200,0.008,pwr,0,44,0
0.97287,1,0.01,pwr,0,44,0
0.9726,2,0.01,pwr,0,44,0
0.97324,3,0.01,pwr,0,44,0
0.97326,4,0.01,pwr,0,44,0
0.97339,8,0.01,pwr,0,44,0
0.9743,12,0.01,pwr,0,44,0
0.97482,20,0.01,pwr,0,44,0
0.97708,40,0.01,pwr,0,44,0
0.98019,80,0.01,pwr,0,44,0
0.9875,200,0.01,pwr,0,44,0
0.9726,1,0.012,pwr,0,44,0
0.97321,2,0.012,pwr,0,44,0
0.97319,3,0.012,pwr,0,44,0
0.97316,4,0.012,pwr,0,44,0
0.97369,8,0.012,pwr,0,44,0
0.97335,12,0.012,pwr,0,44,0
0.97429,20,0.012,pwr,0,44,0
0.97549,40,0.012,pwr,0,44,0
0.97718,80,0.012,pwr,0,44,0
0.98158,200,0.012,pwr,0,44,0
0.97276,1,0.014,pwr,0,44,0
0.97349,2,0.014,pwr,0,44,0
0.97343,3,0.014,pwr,0,44,0
0.97276,4,0.014,pwr,0,44,0
0.97325,8,0.014,pwr,0,44,0
0.97303,12,0.014,pwr,0,44,0
0.97309,20,0.014,pwr,0,44,0
0.97434,40,0.014,pwr,0,44,0
0.97457,80,0.014,pwr,0,44,0
0.97717,200,0.014,pwr,0,44,0
0.97295,1,0.016,pwr,0,44,0
0.97316,2,0.016,pwr,0,44,0
0.97278,3,0.016,pwr,0,44,0
0.97309,4,0.016,pwr,0,44,0
0.97307,8,0.016,pwr,0,44,0
0.97325,12,0.016,pwr,0,44,0
0.97282,20,0.016,pwr,0,44,0
0.97303,40,0.016,pwr,0,44,0
0.97323,80,0.016,pwr,0,44,0
0.97306,200,0.016,pwr,0,44,0
0.97282,1,0.018,pwr,0,44,0
0.97267,2,0.018,pwr,0,44,0
0.97325,3,0.018,pwr,0,44,0
0.97393,4,0.018,pwr,0,44,0
0.97314,8,0.018,pwr,0,44,0
0.97256,12,0.018,pwr,0,44,0
0.97254,20,0.018,pwr,0,44,0
0.972,40,0.018,pwr,0,44,0
0.97182,80,0.018,pwr,0,44,0
0.96857,200,0.018,pwr,0,44,0
0.97231,1,0.02,pwr,0,44,0
0.97344,2,0.02,pwr,0,44,0
0.97324,3,0.02,pwr,0,44,0
0.97292,4,0.02,pwr,0,44,0
0.97279,8,0.02,pwr,0,44,0
0.97293,12,0.02,pwr,0,44,0
0.97258,20,0.02,pwr,0,44,0
0.97188,40,0.02,pwr,0,44,0
0.97049,80,0.02,pwr,0,44,0
0.96628,200,0.02,pwr,0,44,0
0.97255,1,0.022,pwr,0,44,0
0.97316,2,0.022,pwr,0,44,0
0.97249,3,0.022,pwr,0,44,0
0.97269,4,0.022,pwr,0,44,0
0.97264,8,0.022,pwr,0,44,0
0.97273,12,0.022,pwr,0,44,0
0.97181,20,0.022,pwr,0,44,0
0.97117,40,0.022,pwr,0,44,0
0.97001,80,0.022,pwr,0,44,0
0.96363,200,0.022,pwr,0,44,0
0.89756,1,1.00E-11,pwr,500,44,0
0.89917,2,1.00E-11,pwr,500,44,0
0.90332,3,1.00E-11,pwr,500,44,0
0.91133,4,1.00E-11,pwr,500,44,0
0.93105,8,1.00E-11,pwr,500,44,0
0.94353,12,1.00E-11,pwr,500,44,0
0.962,20,1.00E-11,pwr,500,44,0
0.98093,40,1.00E-11,pwr,500,44,0
0.99461,80,1.00E-11,pwr,500,44,0
1.01211,200,1.00E-11,pwr,500,44,0
0.89742,1,0.002,pwr,500,44,0
0.8972,2,0.002,pwr,500,44,0
0.89778,3,0.002,pwr,500,44,0
0.8991,4,0.002,pwr,500,44,0
0.90397,8,0.002,pwr,500,44,0
0.90963,12,0.002,pwr,500,44,0
0.91885,20,0.002,pwr,500,44,0
0.9307,40,0.002,pwr,500,44,0
0.94023,80,0.002,pwr,500,44,0
0.95474,200,0.002,pwr,500,44,0
0.89709,1,0.004,pwr,500,44,0
0.89652,2,0.004,pwr,500,44,0
0.89753,3,0.004,pwr,500,44,0
0.89749,4,0.004,pwr,500,44,0
0.89946,8,0.004,pwr,500,44,0
0.90179,12,0.004,pwr,500,44,0
0.90685,20,0.004,pwr,500,44,0
0.91541,40,0.004,pwr,500,44,0
0.92295,80,0.004,pwr,500,44,0
0.93489,200,0.004,pwr,500,44,0
0.8961,1,0.006,pwr,500,44,0
0.89734,2,0.006,pwr,500,44,0
0.89769,3,0.006,pwr,500,44,0
0.89768,4,0.006,pwr,500,44,0
0.89808,8,0.006,pwr,500,44,0
0.89923,12,0.006,pwr,500,44,0
0.90233,20,0.006,pwr,500,44,0
0.90658,40,0.006,pwr,500,44,0
0.91298,80,0.006,pwr,500,44,0
0.92259,200,0.006,pwr,500,44,0
0.89666,1,0.008,pwr,500,44,0
0.89687,2,0.008,pwr,500,44,0
0.89716,3,0.008,pwr,500,44,0
0.89729,4,0.008,pwr,500,44,0
0.89801,8,0.008,pwr,500,44,0
0.89889,12,0.008,pwr,500,44,0
0.89918,20,0.008,pwr,500,44,0
0.90258,40,0.008,pwr,500,44,0
0.9068,80,0.008,pwr,500,44,0
0.91455,200,0.008,pwr,500,44,0
0.89661,1,0.01,pwr,500,44,0
0.89647,2,0.01,pwr,500,44,0
0.89645,3,0.01,pwr,500,44,0
0.89736,4,0.01,pwr,500,44,0
0.89767,8,0.01,pwr,500,44,0
0.89711,12,0.01,pwr,500,44,0
0.89804,20,0.01,pwr,500,44,0
0.89965,40,0.01,pwr,500,44,0
0.90279,80,0.01,pwr,500,44,0
0.90791,200,0.01,pwr,500,44,0
0.89629,1,0.012,pwr,500,44,0
0.89643,2,0.012,pwr,500,44,0
0.89685,3,0.012,pwr,500,44,0
0.89684,4,0.012,pwr,500,44,0
0.89656,8,0.012,pwr,500,44,0
0.89706,12,0.012,pwr,500,44,0
0.89715,20,0.012,pwr,500,44,0
0.89794,40,0.012,pwr,500,44,0
0.90032,80,0.012,pwr,500,44,0
0.90349,200,0.012,pwr,500,44,0
0.89682,1,0.014,pwr,500,44,0
0.89606,2,0.014,pwr,500,44,0
0.8971,3,0.014,pwr,500,44,0
0.89604,4,0.014,pwr,500,44,0
0.89706,8,0.014,pwr,500,44,0
0.89667,12,0.014,pwr,500,44,0
0.89739,20,0.014,pwr,500,44,0
0.89726,40,0.014,pwr,500,44,0
0.89768,80,0.014,pwr,500,44,0
0.89968,200,0.014,pwr,500,44,0
0.89666,1,0.016,pwr,500,44,0
0.89637,2,0.016,pwr,500,44,0
0.89688,3,0.016,pwr,500,44,0
0.89665,4,0.016,pwr,500,44,0
0.89661,8,0.016,pwr,500,44,0
0.89665,12,0.016,pwr,500,44,0
0.89661,20,0.016,pwr,500,44,0
0.89621,40,0.016,pwr,500,44,0
0.89606,80,0.016,pwr,500,44,0
0.89531,200,0.016,pwr,500,44,0
0.89666,1,0.018,pwr,500,44,0
0.89602,2,0.018,pwr,500,44,0
0.89652,3,0.018,pwr,500,44,0
0.89682,4,0.018,pwr,500,44,0
0.89627,8,0.018,pwr,500,44,0
0.89655,12,0.018,pwr,500,44,0
0.89627,20,0.018,pwr,500,44,0
0.89577,40,0.018,pwr,500,44,0
0.89537,80,0.018,pwr,500,44,0
0.8924,200,0.018,pwr,500,44,0
0.89658,1,0.02,pwr,500,44,0
0.89671,2,0.02,pwr,500,44,0
0.89697,3,0.02,pwr,500,44,0
0.89669,4,0.02,pwr,500,44,0
0.89619,8,0.02,pwr,500,44,0
0.89631,12,0.02,pwr,500,44,0
0.89619,20,0.02,pwr,500,44,0
0.89531,40,0.02,pwr,500,44,0
0.89407,80,0.02,pwr,500,44,0
0.88965,200,0.02,pwr,500,44,0
0.89717,1,0.022,pwr,500,44,0
0.8956,2,0.022,pwr,500,44,0
0.8962,3,0.022,pwr,500,44,0
0.89622,4,0.022,pwr,500,44,0
0.89624,8,0.022,pwr,500,44,0
0.89631,12,0.022,pwr,500,44,0
0.89566,20,0.022,pwr,500,44,0
0.89482,40,0.022,pwr,500,44,0
0.89328,80,0.022,pwr,500,44,0
0.88701,200,0.022,pwr,500,44,0
0.83551,1,1.00E-11,pwr,1000,44,0
0.83674,2,1.00E-11,pwr,1000,44,0
0.84027,3,1.00E-11,pwr,1000,44,0
0.84424,4,1.00E-11,pwr,1000,44,0
0.85874,8,1.00E-11,pwr,1000,44,0
0.87011,12,1.00E-11,pwr,1000,44,0
0.88483,20,1.00E-11,pwr,1000,44,0
0.89996,40,1.00E-11,pwr,1000,44,0
0.9121,80,1.00E-11,pwr,1000,44,0
0.92798,200,1.00E-11,pwr,1000,44,0
0.83571,1,0.002,pwr,1000,44,0
0.83568,2,0.002,pwr,1000,44,0
0.83688,3,0.002,pwr,1000,44,0
0.83662,4,0.002,pwr,1000,44,0
0.84082,8,0.002,pwr,1000,44,0
0.84483,12,0.002,pwr,1000,44,0
0.85234,20,0.002,pwr,1000,44,0
0.86266,40,0.002,pwr,1000,44,0
0.87157,80,0.002,pwr,1000,44,0
0.88376,200,0.002,pwr,1000,44,0
0.83532,1,0.004,pwr,1000,44,0
0.83572,2,0.004,pwr,1000,44,0
0.8361,3,0.004,pwr,1000,44,0
0.83643,4,0.004,pwr,1000,44,0
0.8373,8,0.004,pwr,1000,44,0
0.83933,12,0.004,pwr,1000,44,0
0.84344,20,0.004,pwr,1000,44,0
0.84982,40,0.004,pwr,1000,44,0
0.85712,80,0.004,pwr,1000,44,0
0.8675,200,0.004,pwr,1000,44,0
0.8347,1,0.006,pwr,1000,44,0
0.83535,2,0.006,pwr,1000,44,0
0.83562,3,0.006,pwr,1000,44,0
0.83523,4,0.006,pwr,1000,44,0
0.83644,8,0.006,pwr,1000,44,0
0.83774,12,0.006,pwr,1000,44,0
0.83953,20,0.006,pwr,1000,44,0
0.84336,40,0.006,pwr,1000,44,0
0.84871,80,0.006,pwr,1000,44,0
0.8569,200,0.006,pwr,1000,44,0
0.83553,1,0.008,pwr,1000,44,0
0.8354,2,0.008,pwr,1000,44,0
0.83522,3,0.008,pwr,1000,44,0
